Date,User_ID,Start_Timestamp,End_Timestamp,Cash spend,OS,OS_Version,Number_Of_Impression
2020-11-13,769,1605209532,1605210679,1,iOS,11,1
2020-09-10,3103,1599701432,1599704726,15,iOS,10,6
2020-06-01,5691,1590968513,1590971209,18,iOS,11,2
2021-04-25,7553,1619291339,1619292087,10,iOS,11,6
2020-03-01,6384,1583056516,1583059926,16,Android,8,1
2021-07-18,2196,1626571560,1626574809,6,Android,9,3
2020-02-14,9766,1581689347,1581690738,17,Android,11,2
2020-11-27,1918,1606415791,1606416448,18,iOS,11,5
2020-06-01,5934,1590946624,1590948002,20,Android,10,1
2020-05-22,9149,1590130748,1590133870,14,Android,11,1
2020-04-06,9986,1586181943,1586183056,8,Android,10,3
2021-08-04,1449,1628016785,1628018794,5,Android,12,1
2021-02-13,9743,1613214821,1613216823,13,iOS,12,1
2020-06-16,8756,1592271343,1592273771,10,Android,8,4
2021-06-05,2621,1622854922,1622857682,7,iOS,10,5
2020-09-27,8051,1601140284,1601141702,5,iOS,10,2
2020-10-18,583,1602957772,1602959444,9,iOS,12,2
2020-04-04,7078,1585938750,1585940032,9,iOS,10,5
2020-08-12,4759,1597225058,1597225769,14,iOS,12,5
2021-04-10,8866,1617995454,1617996702,7,Android,11,2
2020-11-06,1442,1604646845,1604649774,2,Android,12,2
2020-09-08,6041,1599504237,1599507260,12,Android,9,2
2021-06-05,362,1622851579,1622853583,1,iOS,10,4
2020-09-27,3244,1601147109,1601149795,17,iOS,11,3
2020-03-24,566,1585060437,1585062663,18,iOS,10,2
2020-11-26,9174,1606352241,1606355700,19,iOS,10,5
2020-09-22,3072,1600750401,1600751425,10,Android,11,1
2020-09-23,290,1600868292,1600868920,14,iOS,10,3
2021-07-26,6362,1627255374,1627256974,9,Android,12,2
2020-02-26,6951,1582689427,1582690939,20,Android,10,5
2020-09-05,6805,1599262604,1599265327,7,iOS,11,1
2020-07-28,9027,1595915282,1595918340,8,iOS,12,2
2021-01-19,9224,1611001887,1611004701,7,Android,12,1
2020-05-06,1980,1588732705,1588733397,6,Android,12,1
2020-10-18,6647,1602995996,1602997726,6,Android,10,3
2021-06-21,2000,1624236186,1624239235,14,Android,12,1
2020-07-15,8117,1594822417,1594822762,5,iOS,10,3
2020-07-07,1235,1594065256,1594065908,8,iOS,11,2
2021-04-30,8109,1619789896,1619791382,20,Android,9,6
2021-06-20,9928,1624187219,1624188236,16,iOS,12,6
2020-12-24,8224,1608764755,1608765669,14,iOS,11,1
2020-08-13,8688,1597295886,1597296284,15,Android,8,4
2021-01-05,1871,1609790301,1609791881,4,Android,11,3
2020-01-27,4891,1580121904,1580122822,2,Android,9,4
2020-04-06,5434,1586126118,1586128690,19,iOS,11,5
2020-09-21,7418,1600631109,1600634476,18,iOS,11,3
2021-05-30,8004,1622367334,1622368000,14,iOS,11,6
2020-12-19,1523,1608366654,1608369934,17,iOS,10,4
2020-07-04,2301,1593832855,1593833539,16,Android,12,6
2020-06-22,5373,1592841102,1592842166,14,Android,11,4
2021-02-06,6046,1612617675,1612619783,18,Android,12,4
2021-06-25,7753,1624622570,1624625451,1,Android,8,1
2021-05-18,1285,1621292999,1621295237,5,iOS,11,1
2021-02-21,2578,1613924114,1613925920,7,iOS,12,6
2020-09-24,1982,1600962404,1600965221,16,Android,8,2
2020-05-06,8768,1588738405,1588740591,2,iOS,10,2
2020-05-03,791,1588439890,1588440526,16,Android,8,2
2021-06-10,4693,1623325099,1623328536,2,Android,8,3
2021-03-02,936,1614648332,1614651696,11,iOS,12,5
2021-07-23,6196,1627028731,1627031784,4,iOS,12,5
2021-02-09,3125,1612806235,1612808923,5,iOS,11,3
2021-01-06,3747,1609922584,1609925723,3,Android,11,4
2020-12-19,9366,1608345159,1608347219,3,iOS,11,4
2020-08-31,6062,1598851193,1598852901,13,iOS,11,4
2020-02-04,8271,1580824406,1580826624,19,iOS,12,1
2020-10-16,581,1602809318,1602812018,15,Android,12,2
2020-12-15,6694,1608019934,1608023139,1,iOS,11,5
2020-05-08,1722,1588919744,1588922247,4,Android,11,6
2020-12-05,6381,1607145720,1607149049,7,iOS,10,4
2020-02-19,2732,1582071041,1582074173,13,iOS,10,2
2020-08-28,223,1598571964,1598573906,6,iOS,12,4
2021-01-21,1398,1611246295,1611247603,10,iOS,10,2
2021-02-03,7715,1612326552,1612328905,17,Android,10,4
2020-12-29,9014,1609219305,1609222206,6,iOS,12,4
2021-04-28,1462,1619589455,1619591801,16,Android,8,3
2021-02-12,3346,1613073374,1613076865,16,Android,10,5
2020-12-20,806,1608443405,1608444840,14,Android,10,4
2020-01-12,3125,1578781951,1578782984,16,iOS,12,3
2021-02-06,2822,1612583199,1612585772,12,Android,11,6
2021-07-24,3493,1627093193,1627094657,6,iOS,10,5
2020-12-22,6181,1608627147,1608628031,19,Android,10,1
2020-12-06,6250,1607243568,1607244708,1,iOS,11,2
2020-03-24,9809,1585001306,1585004685,18,iOS,12,4
2021-01-27,263,1611700756,1611702755,10,iOS,11,3
2020-10-11,9880,1602403966,1602406719,11,iOS,11,5
2021-08-02,7808,1627918810,1627920497,14,Android,10,3
2020-08-20,3298,1597875164,1597876463,13,Android,8,1
2020-03-26,1019,1585204944,1585207654,20,Android,12,1
2020-04-07,7342,1586264589,1586266101,10,Android,11,4
2020-05-31,5562,1590896731,1590897959,8,Android,8,4
2020-06-02,9245,1591094959,1591096451,7,Android,10,1
2020-08-28,6851,1598610059,1598610524,10,Android,12,5
2020-03-04,3872,1583339933,1583341430,8,iOS,10,4
2020-07-17,2755,1594971760,1594972812,19,iOS,10,1
2020-07-16,5583,1594833200,1594833916,13,Android,11,4
2021-07-04,4530,1625338911,1625342287,14,iOS,11,3
2021-02-06,7141,1612592933,1612594082,13,iOS,10,2
2020-04-05,4775,1586063222,1586066258,1,iOS,11,1
2020-05-06,6260,1588773176,1588774336,20,iOS,12,5
2021-07-08,794,1625735761,1625739274,11,Android,11,2
2020-10-13,4946,1602607334,1602608508,12,iOS,12,5
2020-04-01,3174,1585725645,1585728332,4,Android,11,3
2020-09-10,2576,1599701557,1599704109,14,iOS,11,5
2020-10-18,4361,1603016787,1603019511,8,Android,8,3
2020-02-08,58,1581170719,1581172474,13,iOS,12,4
2020-07-17,6409,1594988980,1594990426,14,iOS,10,5
2021-03-24,5373,1616555334,1616558537,5,Android,10,3
2021-01-26,7430,1611614818,1611617891,20,iOS,12,1
2021-05-27,4415,1622111826,1622113935,6,iOS,12,5
2020-04-19,5987,1587286712,1587289264,1,iOS,11,1
2020-10-18,4118,1603036453,1603037800,13,Android,10,1
2021-05-19,2588,1621425588,1621428667,9,iOS,10,5
2021-06-19,2970,1624055593,1624058544,1,iOS,11,5
2021-03-01,4778,1614617218,1614620425,17,Android,8,4
2021-03-09,3613,1615253195,1615255106,14,Android,10,6
2020-07-10,2900,1594317065,1594317975,9,iOS,11,2
2021-01-23,5556,1611357452,1611360505,4,Android,12,6
2020-12-22,569,1608580955,1608581744,8,Android,10,6
2021-01-19,7409,1611050507,1611050945,17,Android,11,4
2020-10-28,5374,1603847626,1603850677,13,Android,8,6
2021-07-17,1848,1626478963,1626480638,18,iOS,11,4
2021-04-11,4486,1618088651,1618090916,13,Android,8,3
2020-07-03,4955,1593735783,1593739347,2,iOS,12,3
2020-09-19,5793,1600506774,1600508547,2,iOS,11,2
2021-05-13,781,1620915534,1620918816,7,Android,10,5
2020-07-24,299,1595593770,1595595257,10,Android,11,6
2020-09-23,3597,1600826314,1600827450,12,Android,12,5
2020-05-19,1466,1589874366,1589877881,16,iOS,10,2
2020-07-31,8850,1596182610,1596183971,3,iOS,11,6
2020-09-11,1520,1599771142,1599772921,19,Android,11,4
2020-12-11,2325,1607665334,1607665959,6,iOS,12,2
2021-06-27,8263,1624742474,1624745136,20,iOS,11,6
2021-07-07,1507,1625651469,1625653168,11,Android,8,2
2020-02-04,7870,1580834387,1580837618,3,Android,11,6
2021-04-25,9076,1619369749,1619372884,20,iOS,11,1
2020-12-10,7611,1607542633,1607543703,2,Android,12,3
2020-07-18,8486,1595046022,1595046911,1,Android,8,1
2020-12-11,2988,1607644358,1607647557,4,iOS,10,2
2021-03-19,214,1616165559,1616166283,9,Android,12,2
2021-05-02,9000,1619906243,1619909473,17,Android,9,3
2021-06-27,5453,1624744588,1624747481,15,Android,9,2
2020-01-08,4901,1578465113,1578467953,11,Android,12,6
2021-07-03,2845,1625284795,1625286336,16,Android,8,3
2020-10-18,153,1602977876,1602978584,4,Android,10,1
2020-12-20,1624,1608437371,1608439101,15,iOS,12,3
2021-01-14,1851,1610595960,1610596792,8,iOS,11,1
2020-06-22,787,1592760829,1592761332,14,Android,8,1
2021-06-05,6418,1622872401,1622874458,8,Android,9,6
2020-10-02,540,1601571740,1601572087,5,iOS,11,6
2021-02-19,7519,1613725512,1613726296,8,Android,8,3
2020-08-16,5677,1597586652,1597590024,8,iOS,11,5
2020-10-10,2220,1602325992,1602326347,4,Android,12,2
2020-11-25,6879,1606261388,1606264119,20,Android,10,3
2021-06-27,6903,1624746498,1624749437,16,Android,12,4
2020-02-27,8068,1582779711,1582781027,13,Android,10,1
2021-01-18,1396,1610964284,1610964732,6,iOS,11,3
2020-11-01,8089,1604248874,1604249319,7,Android,11,6
2020-05-29,9420,1590712685,1590715469,12,Android,11,1
2020-04-13,5983,1586762330,1586764820,8,Android,9,6
2020-02-21,4428,1582297542,1582298141,20,Android,8,2
2020-01-11,8852,1578716902,1578717483,9,iOS,12,3
2020-11-28,8498,1606571882,1606572895,8,iOS,11,5
2020-11-10,3328,1604944248,1604944559,10,Android,12,3
2021-03-22,7534,1616413846,1616414966,20,iOS,10,4
2020-10-25,8881,1603585890,1603587163,16,Android,8,4
2021-03-23,9971,1616479042,1616481336,19,Android,8,5
2021-04-03,8769,1617425853,1617427634,20,iOS,10,3
2021-07-03,769,1625269814,1625270668,10,Android,11,2
2020-02-22,3602,1582348303,1582349445,11,iOS,11,1
2021-07-12,6053,1626032046,1626035572,20,iOS,12,3
2020-03-23,3685,1584931016,1584931518,4,Android,10,3
2020-07-15,4043,1594776403,1594779653,10,iOS,10,5
2020-01-04,1563,1578082841,1578085478,19,iOS,12,3
2021-06-27,1853,1624764842,1624765323,16,iOS,12,4
2021-04-09,2808,1617972469,1617973491,1,iOS,10,1
2020-10-28,754,1603898687,1603900680,5,iOS,12,3
2021-02-26,348,1614350517,1614353954,13,iOS,10,2
2021-05-28,2263,1622209048,1622209847,3,Android,9,2
2020-05-23,1634,1590197063,1590200265,18,iOS,11,3
2021-06-25,3943,1624624583,1624625363,20,Android,11,6
2021-03-12,3643,1615484263,1615487786,16,iOS,10,1
2020-08-15,4220,1597437954,1597440393,4,iOS,12,3
2020-11-28,130,1606571309,1606573230,12,Android,9,3
2021-04-14,4270,1618412138,1618414824,15,iOS,11,4
2021-06-04,1502,1622794568,1622797553,1,Android,9,3
2020-01-31,6077,1580434768,1580435700,7,Android,9,6
2021-02-26,9459,1614335394,1614338840,6,iOS,12,6
2021-07-03,6689,1625273012,1625273661,11,iOS,10,1
2020-12-26,9006,1608975142,1608977190,18,Android,10,3
2020-02-01,5757,1580556701,1580559642,8,Android,8,4
2021-07-07,8236,1625655424,1625657325,2,iOS,10,5
2021-06-11,4930,1623364475,1623366338,18,Android,9,1
2020-02-25,3354,1582634291,1582635785,8,Android,12,5
2020-04-12,797,1586637825,1586639886,20,Android,11,3
2020-07-13,8287,1594584176,1594586395,15,iOS,12,1
2021-05-21,5357,1621615397,1621618395,15,iOS,12,3
2020-12-28,5031,1609142023,1609143786,1,Android,9,4
2020-03-31,4975,1585587957,1585589952,1,iOS,11,4
2020-01-12,4013,1578801386,1578802999,12,iOS,12,3
2020-09-14,2645,1600044385,1600046947,12,Android,10,3
2020-01-04,6852,1578126291,1578127563,12,iOS,12,1
2021-04-02,3545,1617302843,1617304519,20,iOS,11,4
2020-05-04,7306,1588593017,1588595709,6,iOS,10,2
2020-11-11,7077,1605053189,1605053577,8,Android,9,5
2020-09-16,976,1600257302,1600258246,12,iOS,10,6
2020-05-03,5434,1588488549,1588490124,2,Android,12,6
2020-05-10,8251,1589082723,1589085547,4,Android,8,1
2020-01-15,2837,1579079624,1579083087,5,iOS,10,5
2020-09-05,4849,1599269170,1599272167,3,Android,11,3
2021-01-19,8682,1611056729,1611059341,11,Android,8,5
2020-02-04,6446,1580831191,1580832205,18,Android,12,5
2021-08-02,1521,1627888881,1627890190,7,iOS,11,3
2021-07-24,4186,1627089114,1627089538,5,iOS,11,4
2020-03-08,5382,1583638738,1583642148,3,Android,11,4
2021-02-24,817,1614108222,1614111726,18,iOS,11,5
2021-04-02,131,1617374169,1617376065,2,iOS,10,3
2021-04-03,5338,1617399081,1617402151,13,iOS,12,1
2020-07-09,2150,1594233502,1594235224,7,iOS,11,4
2021-02-06,1821,1612549849,1612552816,18,iOS,12,3
2020-10-02,4660,1601596073,1601598747,7,Android,11,6
2020-12-14,1173,1607963285,1607966752,12,Android,9,5
2020-03-06,9799,1583461480,1583463129,17,Android,9,6
2021-04-21,879,1618993118,1618996378,10,Android,8,1
2021-03-12,2858,1615524097,1615527696,18,iOS,11,6
2020-12-07,7107,1607328621,1607329251,8,iOS,10,4
2021-07-29,6316,1627537268,1627540774,15,Android,11,4
2020-04-08,1526,1586343231,1586344975,6,iOS,12,5
2021-06-03,4075,1622704381,1622707881,12,Android,8,2
2020-05-03,5373,1588444724,1588447231,9,iOS,10,6
2020-02-17,624,1581916427,1581918120,17,Android,8,1
2021-02-18,4573,1613617271,1613617647,15,iOS,10,4
2020-01-21,8423,1579572144,1579573113,8,iOS,11,4
2020-11-05,395,1604575063,1604576809,3,iOS,12,4
2021-04-16,367,1618567993,1618570486,2,Android,9,4
2020-04-11,4244,1586579877,1586582892,1,iOS,10,1
2020-03-08,2161,1583618878,1583621046,4,iOS,12,3
2020-01-23,5584,1579775336,1579778054,15,iOS,11,2
2020-02-23,9050,1582432908,1582434704,13,iOS,11,2
2021-02-25,4747,1614190049,1614193502,7,iOS,11,1
2021-04-05,1614,1617628466,1617631857,3,iOS,11,5
2021-07-08,1210,1625741078,1625742105,3,Android,10,2
2021-05-28,1739,1622196714,1622198718,4,iOS,12,4
2020-03-08,7944,1583620345,1583623027,2,iOS,10,5
2021-02-13,9223,1613186974,1613187616,8,Android,8,5
2021-04-09,969,1617965435,1617967267,10,iOS,11,5
2021-03-15,9187,1615823094,1615824413,14,Android,11,6
2021-03-31,342,1617139480,1617140716,14,iOS,12,6
2021-01-08,7911,1610098947,1610101698,13,Android,10,3
2021-03-08,918,1615138022,1615140937,2,Android,11,4
2021-04-26,8877,1619438420,1619438897,17,Android,12,2
2020-02-19,5399,1582105508,1582108690,8,Android,8,3
2020-07-05,8884,1593939914,1593941007,20,iOS,11,5
2021-02-17,223,1613573969,1613576447,12,iOS,12,1
2020-04-28,1811,1588047826,1588048685,13,iOS,11,1
2020-05-12,5342,1589257024,1589260541,18,iOS,11,6
2021-05-19,2733,1621373345,1621375957,13,iOS,12,1
2020-04-25,9924,1587783977,1587786323,3,Android,12,6
2021-03-13,1027,1615609618,1615613110,16,Android,9,6
2020-10-20,1495,1603190943,1603192049,1,Android,8,4
2020-12-01,491,1606759825,1606761152,6,Android,12,6
2021-01-26,2379,1611648729,1611649072,11,iOS,12,3
2020-11-29,413,1606606061,1606609072,7,iOS,12,6
2020-06-23,2125,1592901757,1592905252,14,iOS,10,5
2020-11-19,3186,1605720072,1605721727,6,Android,10,5
2020-05-18,3301,1589820758,1589823246,12,Android,12,6
2020-01-20,6339,1579467228,1579469659,11,Android,8,4
2020-02-11,7976,1581393448,1581396357,19,iOS,10,5
2020-04-26,8481,1587856880,1587859033,4,iOS,10,5
2020-06-24,2385,1593015586,1593017090,15,Android,8,6
2021-03-07,5009,1615127362,1615127850,3,iOS,12,5
2020-04-02,4594,1585775913,1585779098,2,iOS,10,4
2020-12-29,2597,1609208544,1609210576,6,iOS,10,5
2020-05-20,6,1589940527,1589940925,19,iOS,11,3
2020-01-16,6606,1579130572,1579133984,19,Android,10,5
2020-06-16,3171,1592248032,1592249420,3,iOS,11,1
2020-06-02,2131,1591106541,1591109669,5,iOS,12,5
2020-11-07,1473,1604710628,1604713317,14,iOS,12,1
2021-03-20,8104,1616237147,1616239605,20,iOS,11,1
2021-04-30,489,1619741868,1619743187,16,Android,8,3
2020-08-07,6242,1596807827,1596808171,6,iOS,10,3
2020-11-10,2509,1604973763,1604974346,16,iOS,12,6
2020-09-17,4391,1600350848,1600354274,16,Android,12,6
2021-08-05,594,1628175048,1628176172,9,Android,8,2
2021-04-30,7335,1619778292,1619779175,14,iOS,12,4
2020-10-26,6208,1603728464,1603730155,8,Android,10,1
2020-09-15,541,1600154525,1600154954,5,iOS,12,4
2020-06-19,1663,1592572467,1592575435,17,Android,12,6
2021-07-25,736,1627226904,1627227583,9,Android,9,1
2021-01-03,8257,1609638459,1609640973,12,iOS,12,3
2020-04-21,8615,1587438362,1587441728,6,Android,10,1
2021-03-14,720,1615737301,1615739960,9,Android,11,4
2021-07-27,8056,1627364096,1627366663,3,iOS,10,3
2021-04-04,3496,1617537599,1617539365,15,iOS,11,6
2021-06-10,7037,1623290546,1623292581,1,iOS,11,4
2020-04-30,4405,1588217155,1588217891,1,Android,9,5
2020-12-17,6812,1608200017,1608201844,16,Android,8,6
2020-08-22,5997,1598090377,1598093467,9,iOS,11,4
2020-08-23,618,1598166132,1598168819,12,Android,10,1
2021-01-31,5095,1612050733,1612051346,5,iOS,11,5
2020-01-19,8012,1579387323,1579389134,18,Android,8,4
2021-02-28,5356,1614481121,1614484579,6,iOS,12,1
2021-06-25,6879,1624622500,1624625530,10,iOS,12,6
2020-06-20,5199,1592652156,1592654844,11,iOS,12,3
2021-03-06,850,1615027260,1615028376,11,iOS,12,4
2020-04-08,1894,1586336965,1586340495,4,Android,11,4
2021-03-12,7943,1615547533,1615550768,13,Android,9,2
2020-03-14,4204,1584205062,1584206962,3,Android,10,6
2020-05-10,1865,1589119368,1589119685,18,iOS,12,2
2020-01-05,3080,1578219541,1578220400,15,iOS,12,6
2021-06-28,4670,1624824323,1624827712,16,Android,9,4
2021-07-18,3620,1626594807,1626596603,15,iOS,10,3
2020-10-29,4005,1603971750,1603973765,5,Android,8,1
2020-06-19,1342,1592548838,1592550064,12,Android,9,2
2021-07-09,1129,1625776203,1625778759,6,iOS,10,4
2021-01-05,2481,1609841710,1609842328,20,Android,12,3
2021-05-17,5834,1621236362,1621237038,15,iOS,10,1
2021-07-03,430,1625265327,1625267964,16,iOS,12,6
2020-09-02,667,1599000826,1599004084,7,iOS,12,5
2020-09-24,5656,1600946636,1600948591,11,iOS,12,1
2021-05-30,7251,1622366952,1622368954,11,Android,12,2
2021-06-18,4856,1623977545,1623980204,10,Android,10,6
2020-06-04,776,1591256567,1591258051,17,iOS,12,4
2020-07-25,2175,1595692129,1595692562,7,Android,9,5
2020-09-11,7421,1599820177,1599823018,19,iOS,10,2
2020-11-15,2197,1605448705,1605450267,14,Android,12,6
2020-02-29,8270,1582981059,1582983586,13,iOS,11,4
2020-11-03,2339,1604416717,1604417869,12,Android,8,3
2020-07-25,3226,1595657647,1595659596,20,Android,11,2
2020-11-08,7356,1604854488,1604855158,8,iOS,10,3
2021-03-16,940,1615904743,1615906211,7,iOS,11,2
2020-07-12,2049,1594494122,1594496396,17,iOS,11,1
2020-10-02,5419,1601581814,1601583005,2,Android,12,1
2021-04-14,2535,1618356509,1618359469,2,iOS,12,2
2021-07-10,726,1625886948,1625888883,8,iOS,10,2
2020-10-29,2120,1603952365,1603955370,19,iOS,12,1
2021-02-23,2116,1614074906,1614077969,6,Android,11,1
2020-07-09,1644,1594306707,1594307697,3,iOS,12,4
2021-06-16,3103,1623862520,1623863002,1,Android,9,3
2020-06-06,3986,1591403292,1591403894,4,Android,12,6
2021-03-15,4310,1615807881,1615808716,15,iOS,12,3
2020-06-23,6657,1592926653,1592929722,2,iOS,12,3
2021-07-13,3227,1626151260,1626154816,20,Android,10,2
2020-04-20,8484,1587393193,1587393913,19,iOS,12,2
2021-05-31,916,1622459866,1622460574,16,Android,10,4
2020-06-28,7938,1593328939,1593331273,4,Android,8,1
2021-02-16,4988,1613460232,1613462259,16,iOS,11,3
2020-04-27,3616,1587934020,1587936958,17,iOS,12,5
2021-06-01,6740,1622512846,1622513262,6,Android,9,6
2020-05-16,7028,1589575337,1589576470,8,Android,11,4
2020-01-23,8308,1579762323,1579763649,9,iOS,10,5
2020-06-09,4046,1591689245,1591692661,10,iOS,12,3
2020-01-25,9535,1579910691,1579912971,4,iOS,10,1
2021-06-18,9026,1623983165,1623985986,11,Android,8,6
2021-04-07,3234,1617761983,1617764274,6,iOS,12,5
2020-02-21,3258,1582262928,1582263609,1,Android,11,1
2021-02-04,472,1612417753,1612419248,15,iOS,10,1
2020-12-16,6501,1608066101,1608066978,13,Android,12,1
2020-03-27,9902,1585268051,1585271085,8,iOS,10,4
2021-03-02,4914,1614674483,1614675616,17,iOS,10,6
2021-02-04,2267,1612395861,1612397745,9,Android,8,5
2021-04-16,1357,1618588497,1618591102,12,iOS,12,2
2020-01-02,1349,1577900415,1577902871,12,iOS,11,6
2021-02-16,8547,1613468605,1613470247,5,Android,12,5
2021-07-23,2693,1626997741,1626999679,12,iOS,10,3
2021-05-11,1902,1620680904,1620683825,15,Android,10,5
2020-12-12,1293,1607734333,1607736312,12,Android,9,5
2020-03-17,8677,1584387476,1584391072,14,iOS,12,1
2021-01-22,5459,1611305353,1611305834,9,Android,9,2
2021-03-14,7746,1615684173,1615686602,20,Android,12,4
2020-09-27,8855,1601165167,1601167235,12,Android,12,4
2021-06-02,571,1622621266,1622621943,16,iOS,12,1
2021-04-03,6496,1617383229,1617385522,20,Android,12,5
2021-04-24,1897,1619220284,1619221634,18,iOS,10,4
2020-09-30,2176,1601439789,1601441612,11,Android,12,6
2021-07-26,5729,1627288448,1627290077,8,iOS,10,3
2021-04-19,6312,1618814055,1618816199,18,iOS,12,2
2020-10-24,9161,1603486100,1603488281,2,iOS,12,4
2021-07-06,1038,1625517231,1625520185,11,Android,8,1
2020-06-27,2601,1593250928,1593253315,8,iOS,10,3
2021-05-19,4784,1621364581,1621368088,15,iOS,11,1
2020-06-07,808,1591480236,1591482656,15,Android,12,4
2021-08-02,8970,1627921247,1627923712,12,Android,12,1
2021-06-15,3438,1623720862,1623721749,17,iOS,12,4
2020-12-28,3080,1609132978,1609133841,6,Android,8,5
2020-10-20,4238,1603165286,1603168464,9,iOS,11,3
2021-01-18,9702,1610939307,1610942865,10,iOS,10,2
2021-06-22,8533,1624362477,1624364007,9,Android,8,5
2021-03-27,303,1616795288,1616797624,16,Android,10,3
2021-03-10,4832,1615355328,1615356583,15,Android,12,5
2020-11-24,3531,1606154046,1606157637,3,iOS,10,4
2021-04-09,9982,1617970633,1617972445,14,iOS,12,4
2020-08-27,9199,1598504836,1598506054,8,iOS,11,1
2021-01-07,6050,1609993326,1609994446,18,Android,9,5
2021-01-06,8748,1609930796,1609933868,6,Android,9,6
2020-10-27,2371,1603812415,1603813027,5,Android,9,3
2020-08-25,5661,1598363945,1598367127,9,iOS,10,5
2020-11-25,5024,1606252829,1606253811,13,iOS,11,3
2021-04-21,5637,1618987792,1618991384,17,Android,10,6
2020-07-17,9123,1594931993,1594933105,12,Android,12,1
2021-07-14,8200,1626257583,1626259757,7,Android,11,1
2020-03-06,9100,1583427779,1583430929,18,iOS,10,6
2020-05-27,1951,1590568994,1590569780,18,iOS,12,3
2020-04-22,5163,1587570090,1587571237,17,Android,12,1
2021-05-02,6260,1619907993,1619910546,3,Android,12,2
2021-02-06,5990,1612607840,1612609351,16,Android,9,4
